result,period,elapsed,x
1,1,3.783333333333333,-0.42118055555555556
0,2,18.916666666666668,-0.10590277777777773
0,2,17.71666666666667,-0.13090277777777776
1,2,17.1,-0.14375
1,2,12.616666666666667,-0.23715277777777777
0,3,34.46666666666667,0.21805555555555556
0,3,33.86666666666667,0.2055555555555556
1,3,33.28333333333333,0.1934027777777777
1,3,31.483333333333334,0.15590277777777783
1,3,29.183333333333334,0.10798611111111112
1,3,28.416666666666668,0.09201388888888895
1,1,11.616666666666667,-0.25798611111111114
0,1,8.483333333333333,-0.3232638888888889
0,2,20.183333333333334,-0.07951388888888888
0,1,11.75,-0.25520833333333337
1,1,11.133333333333333,-0.2680555555555556
1,1,9.416666666666666,-0.3038194444444444
0,1,6.333333333333333,-0.3680555555555556
0,1,5.75,-0.3802083333333333
1,1,5.166666666666667,-0.3923611111111111
1,2,20.666666666666664,-0.06944444444444448
0,2,15.683333333333334,-0.17326388888888888
1,2,14.25,-0.203125
1,2,12.016666666666667,-0.24965277777777778
0,3,32.083333333333336,0.1684027777777778
0,3,31.483333333333334,0.15590277777777783
1,3,31.083333333333332,0.14756944444444442
0,3,30.516666666666666,0.1357638888888889
1,3,30.5,0.13541666666666663
0,3,29.4,0.11249999999999993
1,3,29.03333333333333,0.10486111111111107
0,4,43.85,0.4135416666666667
1,4,42.71666666666667,0.38993055555555556
0,4,42.016666666666666,0.37534722222222217
0,4,39.833333333333336,0.32986111111111116
